0,4
1,2
2,2
3,3
4,2
5,3
6,4
7,4
8,3
9,3
10,4
11,2
12,2
13,4
14,3
15,4
16,3
17,3
18,3
19,2
20,2
21,1
22,1
23,1
24,3
25,3
26,2
27,2
28,3
29,1
30,1
31,3
32,2
33,2
34,1
35,2
36,2
37,1
38,1
39,1
40,1
41,1
42,1
43,2
44,1
45,1
46,1
47,1
48,0
49,2
50,1
51,1
52,1
53,1
54,2
55,1
56,1
57,1
58,1
59,1
60,1
61,2
62,1
63,1
64,1
65,1
66,0
67,2
68,1
69,1
70,1
71,1
72,4
73,1
74,0
75,1
76,1
77,1
78,2
79,3
80,1
81,1
82,2
83,0
84,0
85,2
86,1
87,0
88,1
89,1
90,3
91,2
92,1
93,2
94,1
95,1
96,1
97,2
98,1
99,1
100,2
101,1
102,1
103,2
104,1
105,1
106,1
107,1
108,2
109,1
110,2
111,1
112,1
113,1
114,2
115,2
116,1
117,1
118,2
119,1
120,1
121,2
122,1
123,1
124,1
125,1
126,3
127,2
128,1
129,1
130,1
131,1
132,1
133,2
134,1
135,1
136,2
137,1
138,1
139,2
140,2
141,1
142,1
143,1
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,1
153,0
154,1
155,0
156,0
157,1
158,1
159,1
160,1
161,0
162,0
163,0
164,0
165,1
166,0
167,0
168,0
169,0
170,0
171,0
172,1
173,1
174,1
175,1
176,1
177,1
178,1
179,1
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,1
191,0
192,0
193,1
194,1
195,1
196,1
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,1
212,0
213,1
214,1
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,1
230,1
231,1
232,1
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,1
248,1
249,1
250,1
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,1
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,1
282,0
283,1
284,1
285,1
286,1
287,1
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,1
300,0
301,1
302,1
303,1
304,0
305,0
306,1
307,1
308,1
309,1
310,0
311,0
312,1
313,1
314,1
315,1
316,1
317,1
318,1
319,2
320,1
321,1
322,1
323,1
324,1
325,1
326,1
327,1
328,1
329,1
330,2
331,3
332,2
333,2
334,2
335,2
336,2
337,4
338,2
339,2
340,2
341,2
342,1
343,1
344,1
345,1
346,0
347,0
348,1
349,2
350,1
351,1
352,2
353,1
354,1
355,3
356,1
357,1
358,1
359,1
360,1
361,1
362,1
363,1
364,0
365,0
366,1
367,2
368,1
369,1
370,2
371,1
372,1
373,3
374,1
375,1
376,1
377,1
378,1
379,0
380,0
381,0
382,0
383,0
384,1
385,1
386,1
387,1
388,1
389,1
390,1
391,2
392,1
393,1
394,1
395,1
396,1
397,0
398,0
399,0
400,0
401,0
402,1
403,1
404,1
405,1
406,1
407,1
408,0
409,1
410,1
411,1
412,1
413,1
414,2
415,2
416,2
417,1
418,1
419,1
420,2
421,2
422,2
423,2
424,2
425,2
426,2
427,8
428,2
429,2
430,2
431,3
432,2
433,2
434,1
435,1
436,1
437,1
438,2
439,2
440,2
441,2
442,3
443,2
444,2
445,4
446,2
447,2
448,1
449,2
450,2
451,1
452,1
453,1
454,1
455,1
456,2
457,2
458,2
459,2
460,2
461,2
462,1
463,4
464,2
465,2
466,2
467,3
468,1
469,1
470,1
471,0
472,0
473,0
474,1
475,1
476,1
477,1
478,2
479,1
480,1
481,2
482,1
483,1
484,1
485,1
486,1
487,1
488,0
489,0
490,0
491,0
492,1
493,1
494,1
495,1
496,2
497,1
498,1
499,3
500,1
501,1
502,1
503,1
504,1
505,0
506,0
507,0
508,0
509,0
510,1
511,1
512,1
513,1
514,2
515,1
516,1
517,2
518,1
519,1
520,1
521,1
522,1
523,0
524,0
525,0
526,0
527,0
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,2
536,1
537,1
538,1
539,1
540,1
541,0
542,0
543,0
544,0
545,0
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,2
554,1
555,1
556,1
557,1
558,1
559,0
560,0
561,0
562,0
563,0
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,2
572,1
573,1
574,1
575,1
576,1
577,0
578,0
579,0
580,0
581,0
582,1
583,1
584,1
585,1
586,1
587,1
588,1
589,2
590,1
591,1
592,1
593,1
594,1
595,0
596,0
597,0
598,0
599,0
600,1
601,1
602,1
603,1
604,1
605,1
606,1
607,2
608,1
609,1
610,1
611,1
612,1
613,0
614,0
615,0
616,0
617,0
618,1
619,1
620,1
621,1
622,1
623,1
624,1
625,2
626,1
627,1
628,1
629,1
630,1
631,0
632,0
633,0
634,0
635,0
636,1
637,1
638,0
639,0
640,1
641,1
642,1
643,2
644,1
645,1
646,1
647,1
648,1
649,0
650,0
651,0
652,0
653,0
654,1
655,1
656,0
657,0
658,1
659,1
660,1
661,2
662,1
663,1
664,1
665,1
666,2
667,1
668,1
669,1
670,0
671,0
672,2
673,2
674,1
675,1
676,3
677,1
678,1
679,2
680,1
681,1
682,1
683,1
684,1
685,0
686,0
687,0
688,0
689,0
690,1
691,1
692,1
693,1
694,1
695,1
696,1
697,2
