0,1.1585345369591997
1,0.6406423292961845
2,0.703114189588187
3,2.4717526054992285
4,1.8124994716467537
5,0.1937775691272302
6,2.5213184119477283
7,1.5019664977517713
8,0.8104088799060968
9,1.0493752820534699
10,1.5892984623202726
11,0.22681019335203773
12,0.444959550831099
13,3.2974787698056596
14,0.5169462000230505
15,0.238229115758832
16,0.05481180831669996
17,0.7730717103752598
18,0.42308530243877845
19,0.09846365301577664
20,0.586853116448619
21,0.43346416636465157
22,0.1943385118803692
23,0.6003098512515003
24,0.4687672246558494
25,1.164895227266446
26,0.3171350618131932
27,0.44901599513219065
28,0.30393639481395357
29,0.1522173838150208
30,0.08462909929763673
31,0.6468472326580655
32,0.14629469908192472
33,0.2350417697176554
34,0.06709220756779077
35,0.26724725092789275
36,0.06983479319002484
37,-0.13894444522573146
38,0.00477833737981026
39,0.012561790369147507
40,0.3359748184769655
41,-0.06019989103659085
42,-0.07810967777046729
43,0.9564808328158927
44,-0.0029213158511377513
45,-0.07765478224515243
46,0.1389335708615691
47,0.3959417084605721
48,0.2241913213783775
49,1.4179149257632715
50,0.10154580173820693
51,0.011283090330504342
52,0.26341713849578247
53,-0.10205159618098725
54,0.4276548786557632
55,0.4146710023509558
56,-0.07032064933796744
57,0.05804639574870796
58,0.03199727932199581
59,0.004931883000372728
60,0.1050990001257871
61,0.7408221167455519
62,0.07595654902877624
63,0.25237365517479066
64,0.1788840839211575
65,0.6098148714658861
66,0.3688854478050758
67,0.8612307543271749
68,0.5151494378790359
69,0.265396016603512
70,0.3863132045540564
71,0.14063237301185372
72,0.4472358717413619
73,-0.1424507832521169
74,0.7941766005525339
75,0.2839068801599434
76,0.4843716004680646
77,0.08571989518302281
78,0.6216276816908797
79,0.5948469766342008
80,0.46459489298758605
81,0.4438522954823584
82,0.43348825812706004
83,0.6580921031053552
84,0.11208273860574014
85,1.4113460002077902
86,0.8351738028719106
87,-0.044567060004906844
88,0.019757573932959516
89,0.1784708495475864
90,0.1788584097077065
91,0.5942103248427713
92,0.7704823070717663
93,-0.011133402691443806
94,0.18184821831161613
95,0.07280624543168479
96,0.09250136262026898
97,0.7855355424325887
98,0.07619027839984527
99,0.04392241705162436
100,0.21573493160016777
101,0.04586156223431681
102,0.10803111563798729
103,2.6554084516341145
104,0.6244073355254751
105,-0.0004066102789420656
106,-0.07306583394247823
107,0.6584174206676748
108,0.01886208470584383
109,0.06852164450429077
110,0.3758674479653235
111,0.36916416947402997
112,0.2012500133225852
113,0.6208087290166325
114,0.42773736025397063
115,1.140405708187104
116,0.7285934644900066
117,0.11440143887364262
118,0.2633914936840698
119,0.15050095382610618
120,0.06656095261694028
121,0.39576334306299193
122,0.20138080389283797
123,0.23374435288917117
124,0.10825945442201468
125,0.6278824019056659
126,0.28059055430927005
127,0.14328447613769002
128,0.6434833525870045
129,0.852105907741192
130,0.5472667040992573
131,0.34098424024176954
132,1.0323061402986593
133,0.6995672945241859
134,0.05876902720225097
135,0.4237808730363788
136,0.4179459448110319
137,0.1134488386539001
138,0.2301853606403772
139,0.16246142123848817
140,0.5547295781790789
141,0.16037944430140416
142,0.1495633975339128
143,0.20215683984253996
144,-0.2466587696101531
145,0.4106430540372839
146,0.04992124400871378
147,-0.12280083580644618
148,-0.048904600475015436
149,-0.007334709559328245
150,0.11270771513023081
151,0.6940148598184185
152,0.10866431152028433
153,0.08819497603982596
154,-0.2244864568799826
155,-0.0006388853417851337
156,-0.008243327473549722
157,0.7288749719561606
158,-0.08750478787009719
159,0.2600888600963359
160,0.371743941080511
161,-0.07743587021584841
162,1.8300255012634554
163,0.3531344020930038
164,0.6681201298967205
165,2.193459694099942
166,1.8546198878871227
167,0.360508975919868
168,1.2919983213900383
169,1.6056219294588376
170,0.5757517532426359
171,0.5877091044201098
172,1.3160345690924675
173,0.510257891003564
174,0.14769694013612733
175,1.2775491261123162
176,0.062416527306928926
177,0.5759921289581669
178,0.4719240045196627
179,0.3748257861285328
180,-0.024552135285709542
181,0.5074541579040941
182,0.41446892135096663
183,-0.032970608487550956
184,0.13343268728132296
185,0.5906786392084623
186,-0.12724483730288716
187,0.28888912468706857
188,0.07725091739046785
189,0.08623606290636932
190,0.006276144401658579
191,0.6666916681648144
192,0.40104425197192173
193,0.45664023418192556
194,0.09145521788705024
195,0.2824904320284506
196,0.09541230930883227
197,0.37751704139021447
198,0.6611423894046599
199,0.6786413287890195
200,-0.08135339303862832
201,-0.06906927772331439
202,0.5517104303699354
203,0.8220200268813126
204,0.5727594035095879
205,0.7934609176675613
206,-0.0758216360062185
207,0.5406656925792767
208,0.6162236918543205
209,0.8482894788796829
210,-0.03993056086081348
211,0.6777657572994324
212,1.0444529452970897
213,0.799870037944093
214,1.0216127735200917
215,0.7123692151325767
216,0.49030773131718575
217,0.7491026072562547
218,0.012029297846129494
219,0.6258825268363525
220,0.5232751232850623
221,0.6559477188711336
222,0.1982573364360991
223,0.5895969442106948
224,-0.02403949313810827
225,0.35832481272871136
226,0.5300220570834627
227,0.6648851483041264
228,0.5813106568988657
229,0.9049690262258971
230,0.8440776848689715
231,0.7905761715191711
232,0.6829075350518479
233,0.5648695335439905
234,0.24618949304041177
235,0.8364718323764095
236,0.005021423735981911
237,0.3107625314361402
238,0.4663915730584558
239,0.8653733519767697
240,0.2224736468667684
241,0.33740771658252355
242,0.5609798014943047
243,0.2923050713547557
244,0.29181255773721687
245,0.689702205057464
246,-0.030274991246543426
247,0.7195783840975151
248,0.6839368293626881
249,0.5780071927032854
250,0.6695700695181624
251,-0.036858033925580735
252,0.690130481565864
253,0.8385843770913588
254,1.1622231515477957
255,0.6632578908755546
256,0.7005828462519881
257,0.9993774999972507
258,0.002454845016000129
259,0.6223972131114726
260,-0.10152057142848381
261,0.5791678152297557
262,0.5318285930093304
263,0.8224272624927371
264,0.9128552077814033
265,0.7926135933422284
266,1.1561985662228143
267,0.98754629181943
268,1.0175095716511606
269,0.9067342324059005
270,0.6708820721600095
271,0.022016499388833877
272,0.127632873268422
273,0.24242982326410106
274,0.15146504779095704
275,0.15269444485689043
276,0.8060710352369629
277,1.2241087769389267
278,0.5415259273546231
279,0.6812512581924682
280,0.262941946671051
281,0.7225493231067476
282,0.2416649355745521
283,0.7168646323971216
284,0.7485271553969766
285,0.5261515390845416
286,0.11672117905757917
287,0.2034640288998696
288,4.521010441386252
289,3.8942777842169534
290,3.9975160681310857
291,3.2315477007600273
292,2.325117881309716
293,3.7559667274316353
294,4.420999131057503
295,4.330862502220185
296,2.568241716230201
297,2.3950044684403036
298,3.2994624782702666
299,3.3504769399759775
300,2.458820268886565
301,4.047605556493412
302,3.845110232180864
303,3.1071892313772356
304,3.314481808089122
305,2.669310774240607
306,2.2968650428579718
307,0.18534764203777965
308,0.571588566450759
309,1.954066018143932
310,0.9258384219356306
311,0.6365236837526389
312,2.229443501760936
313,3.1455255812058587
314,0.5515851098599451
315,0.7596999242165641
316,1.9764938307517452
317,0.2467414041080903
318,0.4402208841607632
319,3.6060820063844146
320,0.18131928035813039
321,-0.13292650965496733
322,0.5869734084715733
323,0.7725109659508651
324,2.541606669573887
325,0.45315664985106024
326,0.5935664062841085
327,2.555025320014316
328,2.1411302614464853
329,-0.22388197747651228
330,3.2407784609408594
331,3.0546085812230377
332,0.48679761769885
333,1.992323503958316
334,2.8217021483962714
335,0.4406161707117683
336,0.7863971041178495
337,2.791192281371144
338,0.28883221408945275
339,0.08150612567631776
340,0.30943550394216096
341,0.6090130668488004
342,1.0802165135037187
343,0.44300889738815397
344,-0.03973080223947956
345,1.2138109696935708
346,0.8101130995444442
347,-0.027679000625954853
348,1.4146911840282583
349,2.7057307439711296
350,0.019101670243449664
351,0.7466809552441743
352,1.504615848276987
353,0.07124840825807699
354,0.2191287456117837
355,4.623082349401673
356,0.1437796774224609
357,-0.027410731903430796
358,-0.4256715878569999
359,-0.10162872551062552
360,2.6247921771043057
361,0.6377739219760745
362,0.5504418365779561
363,3.8071975919986607
364,1.627821324438813
365,0.5415956851448678
366,4.4377490460253
367,4.615682659339979
368,0.9138729187742931
369,1.4954868266459629
370,3.347888820204483
371,0.351540224643167
372,0.8392197087255543
373,6.152530175901016
374,0.6425742570478986
